timestamp,node_id,distance,tilt_x,tilt_y,vibration,temperature,humidity,status,delta_distance,rollmean_distance,delta_tilt_x,rollmean_tilt_x,delta_tilt_y,rollmean_tilt_y,delta_vibration,rollmean_vibration
2026-01-01 01:42:00,NODE_01,78.46,1.6,1.46,0.164,24.83,70.37,normal,-1.210000000000008,79.07666666666667,0.18000000000000016,1.3666666666666665,0.5499999999999999,1.1533333333333333,-0.11799999999999997,0.22133333333333335
2026-01-01 01:52:00,NODE_01,78.55,1.92,0.8,0.285,25.91,74.5,normal,0.09000000000000341,78.89333333333333,0.31999999999999984,1.6466666666666665,-0.6599999999999999,1.0566666666666666,0.12099999999999997,0.24366666666666667
2026-01-01 02:02:00,NODE_01,78.77,1.55,1.57,0.278,25.54,72.15,normal,0.21999999999999886,78.59333333333332,-0.3699999999999999,1.6900000000000002,0.77,1.2766666666666666,-0.006999999999999951,0.24233333333333332
2026-01-01 02:12:00,NODE_01,79.68,1.72,1.5,0.251,26.37,75.21,normal,0.9100000000000108,79.0,0.16999999999999993,1.7300000000000002,-0.07000000000000006,1.29,-0.027000000000000024,0.2713333333333333
2026-01-01 02:22:00,NODE_01,78.95,1.56,1.1,0.333,28.17,69.47,normal,-0.730000000000004,79.13333333333333,-0.15999999999999992,1.61,-0.3999999999999999,1.39,0.08200000000000002,0.2873333333333334
2026-01-01 02:32:00,NODE_01,78.54,1.65,1.43,0.242,26.6,73.3,normal,-0.4099999999999966,79.05666666666667,0.08999999999999986,1.6433333333333333,0.32999999999999985,1.3433333333333335,-0.09100000000000003,0.2753333333333334
2026-01-01 02:42:00,NODE_01,79.3,1.35,1.48,0.352,27.5,72.47,normal,0.7599999999999909,78.93,-0.2999999999999998,1.5200000000000002,0.050000000000000044,1.3366666666666667,0.10999999999999999,0.309
2026-01-01 02:52:00,NODE_01,78.1,2.16,0.68,0.246,26.15,68.36,normal,-1.2000000000000028,78.64666666666666,0.81,1.72,-0.7999999999999999,1.1966666666666665,-0.10599999999999998,0.28
2026-01-01 03:02:00,NODE_01,79.98,1.66,0.97,0.417,24.38,63.38,normal,1.8800000000000097,79.12666666666667,-0.5000000000000002,1.7233333333333336,0.2899999999999999,1.0433333333333334,0.17099999999999999,0.3383333333333334
2026-01-01 03:12:00,NODE_01,78.31,1.89,1.38,0.239,25.48,71.86,normal,-1.6700000000000017,78.79666666666667,0.22999999999999998,1.9033333333333333,0.4099999999999999,1.01,-0.178,0.30066666666666664
2026-01-01 03:22:00,NODE_01,77.66,1.17,1.19,0.236,26.74,75.54,normal,-0.6500000000000057,78.65,-0.72,1.5733333333333333,-0.18999999999999995,1.18,-0.0030000000000000027,0.2973333333333333
2026-01-01 03:32:00,NODE_01,79.32,1.62,1.12,0.26,24.25,74.98,normal,1.6599999999999966,78.42999999999999,0.4500000000000002,1.5599999999999998,-0.06999999999999984,1.2300000000000002,0.02400000000000002,0.245
2026-01-01 03:42:00,NODE_01,78.65,1.42,1.3,0.206,26.17,69.31,normal,-0.6699999999999875,78.54333333333334,-0.20000000000000018,1.4033333333333333,0.17999999999999994,1.2033333333333334,-0.05400000000000002,0.23399999999999999
2026-01-01 03:52:00,NODE_01,79.09,1.82,1.47,0.257,26.6,70.1,normal,0.4399999999999977,79.02,0.40000000000000013,1.62,0.16999999999999993,1.2966666666666669,0.05100000000000002,0.241
2026-01-01 04:02:00,NODE_01,78.79,1.37,0.97,0.204,26.39,70.28,normal,-0.29999999999999716,78.84333333333335,-0.44999999999999996,1.5366666666666668,-0.5,1.2466666666666668,-0.05300000000000002,0.2223333333333333
2026-01-01 04:12:00,NODE_01,71.42,5.3,4.9,1.195,25.43,70.66,critical,-7.3700000000000045,76.43333333333334,3.9299999999999997,2.83,3.9300000000000006,2.4466666666666668,0.9910000000000001,0.552
2026-01-01 04:22:00,NODE_01,71.84,7.5,4.48,0.988,23.16,69.62,critical,0.4200000000000017,74.01666666666667,2.2,4.723333333333334,-0.41999999999999993,3.4500000000000006,-0.20700000000000007,0.7956666666666665
2026-01-01 04:32:00,NODE_01,70.52,5.91,3.22,0.888,25.86,72.31,critical,-1.3200000000000074,71.25999999999999,-1.5899999999999999,6.236666666666667,-1.2600000000000002,4.2,-0.09999999999999998,1.0236666666666667
2026-01-01 04:42:00,NODE_01,75.24,5.64,3.51,0.795,27.5,74.82,critical,4.719999999999999,72.53333333333333,-0.27000000000000046,6.3500000000000005,0.2899999999999996,3.736666666666667,-0.09299999999999997,0.8903333333333333
2026-01-01 04:52:00,NODE_01,74.92,6.96,4.31,0.633,25.82,73.59,critical,-0.3199999999999932,73.56,1.3200000000000003,6.169999999999999,0.7999999999999998,3.6799999999999997,-0.16200000000000003,0.7719999999999999
2026-01-01 05:02:00,NODE_01,73.62,4.64,5.45,0.975,26.55,70.22,critical,-1.2999999999999972,74.59333333333335,-2.3200000000000003,5.746666666666666,1.1400000000000006,4.423333333333333,0.34199999999999997,0.801
2026-01-01 05:12:00,NODE_01,73.47,7.15,3.44,1.04,28.24,68.9,critical,-0.15000000000000568,74.00333333333333,2.5100000000000007,6.25,-2.0100000000000002,4.3999999999999995,0.06500000000000006,0.8826666666666666
2026-01-01 05:22:00,NODE_01,70.9,4.6,4.34,1.005,27.98,70.39,critical,-2.569999999999993,72.66333333333334,-2.5500000000000007,5.463333333333334,0.8999999999999999,4.41,-0.03500000000000014,1.0066666666666666
2026-01-01 05:32:00,NODE_01,73.83,4.16,4.72,1.009,25.51,67.74,critical,2.9299999999999926,72.73333333333333,-0.4399999999999995,5.303333333333334,0.3799999999999999,4.166666666666667,0.0040000000000000036,1.0179999999999998
2026-01-01 05:42:00,NODE_01,74.68,6.17,3.21,0.615,25.87,72.55,critical,0.8500000000000085,73.13666666666667,2.01,4.976666666666667,-1.5099999999999998,4.09,-0.3939999999999999,0.8763333333333332
2026-01-01 05:52:00,NODE_01,73.27,6.35,5.03,0.689,29.1,74.13,warning,-1.4100000000000108,73.92666666666666,0.17999999999999972,5.56,1.8200000000000003,4.32,0.07399999999999995,0.7709999999999999
2026-01-01 06:02:00,NODE_01,72.86,4.36,3.83,0.69,26.94,69.76,warning,-0.4099999999999966,73.60333333333334,-1.9899999999999993,5.626666666666666,-1.2000000000000002,4.023333333333334,0.0010000000000000009,0.6646666666666666
2026-01-01 06:12:00,NODE_01,75.33,4.81,2.84,0.709,25.26,66.51,warning,2.469999999999999,73.82,0.4499999999999993,5.173333333333333,-0.9900000000000002,3.9000000000000004,0.019000000000000017,0.6959999999999998
2026-01-01 06:22:00,NODE_01,73.75,6.18,4.38,0.521,26.57,76.29,warning,-1.5799999999999983,73.98,1.37,5.116666666666666,1.54,3.6833333333333336,-0.18799999999999994,0.6399999999999998
2026-01-01 06:32:00,NODE_01,72.97,4.35,3.73,0.615,27.63,67.47,warning,-0.7800000000000011,74.01666666666667,-1.83,5.113333333333333,-0.6499999999999999,3.6500000000000004,0.09399999999999997,0.6149999999999999
2026-01-01 06:42:00,NODE_01,75.2,3.87,3.19,0.756,29.32,69.38,warning,2.230000000000004,73.97333333333334,-0.47999999999999954,4.8,-0.54,3.766666666666667,0.14100000000000001,0.6306666666666666
2026-01-01 06:52:00,NODE_01,75.85,5.16,3.49,0.611,26.61,68.49,warning,0.6499999999999915,74.67333333333333,1.29,4.46,0.30000000000000027,3.47,-0.14500000000000002,0.6606666666666666
2026-01-01 07:02:00,NODE_01,74.62,3.02,3.44,0.723,25.51,74.43,warning,-1.2299999999999898,75.22333333333334,-2.14,4.016666666666667,-0.050000000000000266,3.3733333333333335,0.11199999999999999,0.6966666666666667
2026-01-01 07:12:00,NODE_01,75.45,3.54,2.7,0.475,27.36,66.9,warning,0.8299999999999983,75.30666666666667,0.52,3.9066666666666667,-0.7399999999999998,3.2100000000000004,-0.248,0.6029999999999999
2026-01-01 07:22:00,NODE_01,74.23,3.87,3.42,0.672,25.83,73.63,warning,-1.2199999999999989,74.76666666666667,0.33000000000000007,3.4766666666666666,0.7199999999999998,3.186666666666667,0.19700000000000006,0.6233333333333332
2026-01-01 07:32:00,NODE_01,75.66,3.81,2.82,0.473,27.52,69.35,warning,1.4299999999999926,75.11333333333333,-0.06000000000000005,3.74,-0.6000000000000001,2.9800000000000004,-0.19900000000000007,0.5399999999999999
2026-01-01 07:42:00,NODE_01,74.5,3.61,3.02,0.521,26.78,65.44,warning,-1.1599999999999966,74.79666666666667,-0.20000000000000018,3.763333333333333,0.20000000000000018,3.0866666666666664,0.04800000000000004,0.5553333333333332
2026-01-01 07:52:00,NODE_01,74.13,4.21,2.37,0.606,25.63,69.44,warning,-0.37000000000000455,74.76333333333334,0.6000000000000001,3.876666666666667,-0.6499999999999999,2.736666666666667,0.08499999999999996,0.5333333333333332
2026-01-01 08:02:00,NODE_01,76.69,4.29,2.15,0.422,26.65,66.1,warning,2.5600000000000023,75.10666666666667,0.08000000000000007,4.036666666666666,-0.2200000000000002,2.5133333333333336,-0.184,0.5163333333333333
2026-01-01 08:12:00,NODE_01,78.09,4.13,1.94,0.558,26.31,63.35,warning,1.4000000000000057,76.30333333333333,-0.16000000000000014,4.21,-0.20999999999999996,2.1533333333333338,0.13600000000000007,0.5286666666666666
2026-01-01 08:22:00,NODE_01,77.31,2.76,2.38,0.556,26.92,76.13,warning,-0.7800000000000011,77.36333333333333,-1.37,3.7266666666666666,0.43999999999999995,2.1566666666666667,-0.0020000000000000018,0.512
2026-01-01 08:32:00,NODE_01,76.14,2.83,2.15,0.395,26.21,71.41,warning,-1.1700000000000017,77.18,0.07000000000000028,3.2399999999999998,-0.22999999999999998,2.1566666666666667,-0.16100000000000003,0.503
2026-01-01 08:42:00,NODE_01,77.19,3.99,1.59,0.451,27.07,72.7,warning,1.0499999999999972,76.88,1.1600000000000001,3.1933333333333334,-0.5599999999999998,2.0400000000000005,0.055999999999999994,0.4673333333333333
2026-01-01 08:52:00,NODE_01,75.83,3.94,1.84,0.421,26.25,72.66,warning,-1.3599999999999994,76.38666666666667,-0.050000000000000266,3.5866666666666664,0.25,1.8600000000000003,-0.030000000000000027,0.4223333333333333
2026-01-01 09:02:00,NODE_01,76.47,3.5,2.7,0.488,26.91,71.1,warning,0.6400000000000006,76.49666666666666,-0.43999999999999995,3.81,0.8600000000000001,2.0433333333333334,0.067,0.4533333333333333
2026-01-01 09:12:00,NODE_01,76.91,2.99,1.79,0.42,24.52,65.94,warning,0.4399999999999977,76.40333333333334,-0.5099999999999998,3.4766666666666666,-0.9100000000000001,2.1100000000000008,-0.068,0.4429999999999999
2026-01-01 09:22:00,NODE_01,76.94,2.46,2.21,0.298,26.15,68.54,warning,0.030000000000001137,76.77333333333333,-0.5300000000000002,2.983333333333334,0.41999999999999993,2.233333333333334,-0.122,0.40199999999999997
2026-01-01 09:32:00,NODE_01,76.54,2.16,1.84,0.403,25.76,67.79,normal,-0.3999999999999915,76.79666666666667,-0.2999999999999998,2.536666666666667,-0.3699999999999999,1.946666666666667,0.10500000000000004,0.37366666666666665
2026-01-01 09:42:00,NODE_01,77.5,2.06,1.18,0.427,24.49,68.72,normal,0.9599999999999937,76.99333333333334,-0.10000000000000009,2.226666666666667,-0.6600000000000001,1.7433333333333334,0.023999999999999966,0.37599999999999995
2026-01-01 09:52:00,NODE_01,77.54,1.66,0.96,0.36,23.44,76.36,normal,0.04000000000000625,77.19333333333334,-0.40000000000000013,1.9600000000000002,-0.21999999999999997,1.3266666666666669,-0.067,0.39666666666666667
2026-01-01 10:02:00,NODE_01,77.87,2.55,1.64,0.298,26.54,68.65,normal,0.3299999999999983,77.63666666666667,0.8899999999999999,2.09,0.6799999999999999,1.26,-0.062,0.36166666666666664
2026-01-01 10:12:00,NODE_01,78.73,1.66,2.43,0.291,25.69,71.34,normal,0.8599999999999994,78.04666666666668,-0.8899999999999999,1.9566666666666663,0.7900000000000003,1.676666666666667,-0.007000000000000006,0.3163333333333333
2026-01-01 10:22:00,NODE_01,77.33,2.49,1.3,0.305,26.2,75.67,normal,-1.4000000000000057,77.97666666666667,0.8300000000000003,2.2333333333333334,-1.1300000000000001,1.7900000000000003,0.014000000000000012,0.298
2026-01-01 10:32:00,NODE_01,78.23,2.65,1.97,0.311,25.39,68.73,normal,0.9000000000000057,78.09666666666668,0.1599999999999997,2.266666666666667,0.6699999999999999,1.9000000000000004,0.006000000000000005,0.3023333333333333
2026-01-01 10:42:00,NODE_01,78.35,2.07,0.99,0.357,24.91,69.68,normal,0.11999999999999034,77.96999999999998,-0.5800000000000001,2.4033333333333333,-0.98,1.4200000000000002,0.045999999999999985,0.3243333333333333
2026-01-01 10:52:00,NODE_01,78.37,2.17,1.51,0.333,26.54,71.39,normal,0.020000000000010232,78.31666666666666,0.10000000000000009,2.2966666666666664,0.52,1.4900000000000002,-0.023999999999999966,0.3336666666666666
2026-01-01 11:02:00,NODE_01,78.3,1.35,1.88,0.301,24.15,73.15,normal,-0.07000000000000739,78.33999999999999,-0.8199999999999998,1.8633333333333333,0.3699999999999999,1.4600000000000002,-0.03200000000000003,0.3303333333333333
2026-01-01 11:12:00,NODE_01,79.36,1.64,0.85,0.225,25.68,72.04,normal,1.0600000000000023,78.67666666666668,0.2899999999999998,1.72,-1.0299999999999998,1.4133333333333333,-0.07599999999999998,0.28633333333333333
2026-01-01 11:22:00,NODE_01,78.87,1.5,1.23,0.364,23.72,70.25,normal,-0.4899999999999949,78.84333333333335,-0.1399999999999999,1.4966666666666668,0.38,1.3200000000000003,0.13899999999999998,0.29666666666666663
2026-01-01 11:32:00,NODE_01,78.67,2.22,0.98,0.352,27.04,72.49,normal,-0.20000000000000284,78.96666666666667,0.7200000000000002,1.7866666666666664,-0.25,1.0200000000000002,-0.01200000000000001,0.31366666666666665
2026-01-01 11:42:00,NODE_01,76.99,2.6,1.07,0.317,26.35,70.18,normal,-1.6800000000000068,78.17666666666668,0.3799999999999999,2.106666666666667,0.09000000000000008,1.0933333333333337,-0.034999999999999976,0.3443333333333333
2026-01-01 11:52:00,NODE_01,78.43,1.71,1.49,0.223,24.67,72.19,normal,1.440000000000012,78.03000000000002,-0.8900000000000001,2.1766666666666667,0.41999999999999993,1.1800000000000004,-0.094,0.2973333333333333
2026-01-01 12:02:00,NODE_01,77.98,1.58,1.47,0.33,24.48,66.83,normal,-0.45000000000000284,77.8,-0.1299999999999999,1.9633333333333332,-0.020000000000000018,1.3433333333333337,0.10700000000000001,0.29
2026-01-01 12:12:00,NODE_01,78.04,1.33,1.66,0.246,25.57,67.5,normal,0.060000000000002274,78.15000000000002,-0.25,1.5399999999999998,0.18999999999999995,1.5400000000000003,-0.08400000000000002,0.2663333333333333
2026-01-01 12:22:00,NODE_01,78.72,2.04,1.23,0.248,26.27,71.48,normal,0.6799999999999926,78.24666666666667,0.71,1.6499999999999997,-0.42999999999999994,1.4533333333333338,0.0020000000000000018,0.2746666666666666
2026-01-01 12:32:00,NODE_01,77.6,2.17,1.08,0.224,25.45,71.56,normal,-1.1200000000000045,78.12,0.1299999999999999,1.8466666666666665,-0.1499999999999999,1.3233333333333337,-0.023999999999999994,0.2393333333333333
2026-01-01 12:42:00,NODE_01,78.08,1.51,0.95,0.281,26.47,72.3,normal,0.480000000000004,78.13333333333333,-0.6599999999999999,1.9066666666666665,-0.13000000000000012,1.086666666666667,0.05700000000000002,0.25099999999999995
2026-01-01 12:52:00,NODE_01,78.91,2.06,1.13,0.238,24.26,73.91,normal,0.8299999999999983,78.19666666666667,0.55,1.913333333333333,0.17999999999999994,1.0533333333333337,-0.04300000000000004,0.24766666666666662
2026-01-01 13:02:00,NODE_01,78.81,1.31,1.54,0.264,25.79,74.09,normal,-0.09999999999999432,78.60000000000001,-0.75,1.6266666666666663,0.41000000000000014,1.206666666666667,0.026000000000000023,0.26099999999999995
2026-01-01 13:12:00,NODE_01,78.28,1.72,1.02,0.249,23.43,65.26,normal,-0.5300000000000011,78.66666666666667,0.4099999999999999,1.6966666666666665,-0.52,1.2300000000000002,-0.015000000000000013,0.2503333333333333
2026-01-01 13:22:00,NODE_01,78.84,1.49,0.61,0.256,24.9,67.0,normal,0.5600000000000023,78.64333333333333,-0.22999999999999998,1.5066666666666666,-0.41000000000000003,1.0566666666666669,0.007000000000000006,0.2563333333333333
2026-01-01 13:32:00,NODE_01,79.59,1.31,0.64,0.154,26.01,72.84,normal,0.75,78.90333333333334,-0.17999999999999994,1.5066666666666666,0.030000000000000027,0.7566666666666669,-0.10200000000000001,0.21966666666666665
2026-01-01 13:42:00,NODE_01,79.06,1.44,0.96,0.242,26.71,68.7,normal,-0.5300000000000011,79.16333333333334,0.1299999999999999,1.413333333333333,0.31999999999999995,0.7366666666666669,0.088,0.2173333333333333
2026-01-01 13:52:00,NODE_01,78.32,1.34,0.98,0.203,26.66,73.71,normal,-0.7400000000000091,78.99,-0.09999999999999987,1.363333333333333,0.020000000000000018,0.8600000000000003,-0.03899999999999998,0.19966666666666663
2026-01-01 14:02:00,NODE_01,78.9,1.81,1.69,0.261,26.42,73.39,normal,0.5800000000000125,78.76,0.47,1.5299999999999996,0.71,1.2100000000000002,0.057999999999999996,0.23533333333333328
2026-01-01 14:12:00,NODE_01,78.96,1.35,1.87,0.201,26.0,72.77,normal,0.05999999999998806,78.72666666666667,-0.45999999999999996,1.4999999999999998,0.18000000000000016,1.5133333333333336,-0.06,0.2216666666666666
2026-01-01 14:22:00,NODE_01,78.43,1.44,1.24,0.33,26.41,74.12,normal,-0.5299999999999869,78.76333333333334,0.08999999999999986,1.5333333333333332,-0.6300000000000001,1.6000000000000003,0.129,0.26399999999999996
2026-01-01 14:32:00,NODE_01,78.93,1.65,1.53,0.253,27.21,76.21,normal,0.5,78.77333333333333,0.20999999999999996,1.4799999999999995,0.29000000000000004,1.5466666666666669,-0.07700000000000001,0.2613333333333333
2026-01-01 14:42:00,NODE_01,78.89,1.57,1.12,0.207,27.45,71.81,normal,-0.04000000000000625,78.75000000000001,-0.07999999999999985,1.553333333333333,-0.4099999999999999,1.296666666666667,-0.04600000000000001,0.2633333333333333
2026-01-01 14:52:00,NODE_01,77.6,1.54,1.93,0.198,25.68,72.91,normal,-1.2900000000000063,78.47333333333333,-0.030000000000000027,1.5866666666666662,0.8099999999999998,1.526666666666667,-0.00899999999999998,0.2193333333333333
2026-01-01 15:02:00,NODE_01,78.15,0.92,0.92,0.189,24.57,70.49,normal,0.5500000000000114,78.21333333333334,-0.62,1.343333333333333,-1.0099999999999998,1.3233333333333337,-0.009000000000000008,0.19799999999999995
2026-01-01 15:12:00,NODE_01,78.97,1.07,1.7,0.294,25.54,72.22,normal,0.8199999999999932,78.24,0.15000000000000002,1.1766666666666665,0.7799999999999999,1.5166666666666668,0.10499999999999998,0.22699999999999998
2026-01-01 15:22:00,NODE_01,78.24,1.6,1.65,0.369,28.09,65.53,normal,-0.730000000000004,78.45333333333333,0.53,1.1966666666666665,-0.050000000000000044,1.4233333333333338,0.07500000000000001,0.284
2026-01-01 15:32:00,NODE_01,79.24,2.2,1.39,0.221,26.74,71.01,normal,1.0,78.81666666666666,0.6000000000000001,1.623333333333333,-0.26,1.58,-0.148,0.29466666666666663
2026-01-01 15:42:00,NODE_01,78.77,1.53,1.31,0.271,26.24,70.95,normal,-0.46999999999999886,78.75,-0.6700000000000002,1.7766666666666664,-0.07999999999999985,1.4500000000000002,0.05000000000000002,0.287
2026-01-01 15:52:00,NODE_01,78.94,1.76,1.4,0.298,25.73,73.3,normal,0.1700000000000017,78.98333333333333,0.22999999999999998,1.8299999999999998,0.08999999999999986,1.366666666666667,0.02699999999999997,0.26333333333333325
2026-01-01 16:02:00,NODE_01,78.47,2.59,1.18,0.224,27.15,70.66,normal,-0.46999999999999886,78.72666666666667,0.8299999999999998,1.9599999999999997,-0.21999999999999997,1.296666666666667,-0.07399999999999998,0.2643333333333333
2026-01-01 16:12:00,NODE_01,78.23,2.02,1.03,0.268,25.15,68.18,normal,-0.23999999999999488,78.54666666666667,-0.5699999999999998,2.123333333333333,-0.1499999999999999,1.2033333333333338,0.04400000000000001,0.2633333333333333
2026-01-01 16:22:00,NODE_01,79.38,1.58,1.36,0.287,25.36,67.15,normal,1.1499999999999915,78.69333333333333,-0.43999999999999995,2.063333333333333,0.33000000000000007,1.1900000000000002,0.01899999999999996,0.25966666666666666
2026-01-01 16:32:00,NODE_01,79.35,1.45,0.94,0.336,26.31,67.71,normal,-0.030000000000001137,78.98666666666666,-0.13000000000000012,1.683333333333333,-0.42000000000000015,1.1100000000000003,0.049000000000000044,0.297
2026-01-01 16:42:00,NODE_01,78.32,1.79,1.32,0.21,26.15,64.68,normal,-1.0300000000000011,79.01666666666667,0.3400000000000001,1.6066666666666665,0.3800000000000001,1.206666666666667,-0.12600000000000003,0.2776666666666667
2026-01-01 16:52:00,NODE_01,78.58,1.33,1.39,0.278,25.91,71.37,normal,0.2600000000000051,78.75,-0.45999999999999996,1.5233333333333332,0.06999999999999984,1.216666666666667,0.06800000000000003,0.27466666666666667
2026-01-01 17:02:00,NODE_01,79.15,2.19,0.67,0.17,26.09,66.15,normal,0.5700000000000074,78.68333333333334,0.8599999999999999,1.7699999999999996,-0.7199999999999999,1.126666666666667,-0.10800000000000001,0.21933333333333335
2026-01-01 17:12:00,NODE_01,79.09,1.29,0.7,0.259,26.43,67.04,normal,-0.060000000000002274,78.94,-0.8999999999999999,1.6033333333333328,0.029999999999999916,0.9200000000000003,0.089,0.2356666666666667
2026-01-01 17:22:00,NODE_01,78.86,0.94,0.86,0.206,25.17,73.05,normal,-0.23000000000000398,79.03333333333335,-0.3500000000000001,1.4733333333333327,0.16000000000000003,0.7433333333333336,-0.05300000000000002,0.21166666666666667
2026-01-01 17:32:00,NODE_01,79.46,0.82,0.72,0.203,23.23,66.8,normal,0.5999999999999943,79.13666666666666,-0.12,1.0166666666666664,-0.14,0.7600000000000003,-0.002999999999999975,0.22266666666666668
2026-01-01 17:42:00,NODE_01,79.74,0.95,0.67,0.159,26.99,69.73,normal,0.28000000000000114,79.35333333333334,0.13,0.903333333333333,-0.04999999999999993,0.7500000000000003,-0.04400000000000001,0.18933333333333335
2026-01-01 17:52:00,NODE_01,79.02,1.06,0.67,0.271,28.39,64.48,normal,-0.7199999999999989,79.40666666666665,0.1100000000000001,0.943333333333333,0.0,0.686666666666667,0.11200000000000002,0.211
2026-01-01 18:02:00,NODE_01,79.72,1.12,1.2,0.208,24.14,73.99,normal,0.7000000000000028,79.49333333333334,0.06000000000000005,1.0433333333333332,0.5299999999999999,0.846666666666667,-0.06300000000000003,0.21266666666666667
2026-01-01 18:12:00,NODE_01,79.89,1.46,1.01,0.147,24.99,69.02,normal,0.1700000000000017,79.54333333333334,0.33999999999999986,1.2133333333333332,-0.18999999999999995,0.9600000000000003,-0.061,0.20866666666666667
2026-01-01 18:22:00,NODE_01,79.48,1.53,0.9,0.2,26.23,71.31,normal,-0.4099999999999966,79.69666666666667,0.07000000000000006,1.3699999999999999,-0.10999999999999999,1.036666666666667,0.05300000000000002,0.18499999999999997
2026-01-01 18:32:00,NODE_01,80.02,1.34,1.06,0.267,26.82,74.51,normal,0.539999999999992,79.79666666666667,-0.18999999999999995,1.4433333333333331,0.16000000000000003,0.9900000000000003,0.067,0.2046666666666667
2026-01-01 18:42:00,NODE_01,78.82,1.11,0.52,0.33,27.17,72.98,normal,-1.2000000000000028,79.44,-0.22999999999999998,1.3266666666666664,-0.54,0.8266666666666671,0.063,0.26566666666666666
2026-01-01 18:52:00,NODE_01,78.38,1.1,1.2,0.216,27.04,72.45,normal,-0.4399999999999977,79.07333333333332,-0.010000000000000009,1.183333333333333,0.6799999999999999,0.9266666666666671,-0.11400000000000002,0.27099999999999996
2026-01-01 19:02:00,NODE_01,78.48,1.12,1.05,0.29,24.9,71.82,normal,0.10000000000000853,78.56,0.020000000000000018,1.1099999999999997,-0.1499999999999999,0.9233333333333338,0.07399999999999998,0.2786666666666667
2026-01-01 19:12:00,NODE_01,79.7,1.39,1.27,0.183,28.17,62.75,normal,1.2199999999999989,78.85333333333334,0.2699999999999998,1.203333333333333,0.21999999999999997,1.1733333333333338,-0.10699999999999998,0.22966666666666669
2026-01-01 19:22:00,NODE_01,78.77,1.56,0.92,0.211,25.42,72.4,normal,-0.9300000000000068,78.98333333333333,0.17000000000000015,1.3566666666666662,-0.35,1.0800000000000003,0.027999999999999997,0.228
2026-01-01 19:32:00,NODE_01,78.4,0.7,0.78,0.199,25.92,72.28,normal,-0.36999999999999034,78.95666666666666,-0.8600000000000001,1.2166666666666661,-0.14,0.9900000000000003,-0.011999999999999983,0.19766666666666666
2026-01-01 19:42:00,NODE_01,79.05,1.29,0.76,0.297,25.38,74.9,normal,0.6499999999999915,78.74,0.5900000000000001,1.183333333333333,-0.020000000000000018,0.8200000000000004,0.09799999999999998,0.2356666666666667
2026-01-01 19:52:00,NODE_01,79.44,1.09,0.92,0.288,25.74,68.8,normal,0.39000000000000057,78.96333333333332,-0.19999999999999996,1.0266666666666664,0.16000000000000003,0.8200000000000004,-0.009000000000000008,0.26133333333333336
2026-01-01 20:02:00,NODE_01,80.6,1.13,0.27,0.167,26.26,67.19,normal,1.1599999999999966,79.69666666666667,0.039999999999999813,1.1699999999999997,-0.65,0.6500000000000004,-0.12099999999999997,0.25066666666666665
2026-01-01 20:12:00,NODE_01,79.52,0.97,0.79,0.161,27.01,77.83,normal,-1.0799999999999983,79.85333333333334,-0.15999999999999992,1.0633333333333328,0.52,0.6600000000000005,-0.006000000000000005,0.20533333333333337
